"Maker","Type","Name","Year","Sales","comment","Model","Year_true","Month","price","kudou","kata","TransMission","WheelBase","MinRideHeight","weight","capacity","SeatRaw","NumofDoor","base_color","option_color","種類","engine","過給器","displacement","FuelType","TankCapacity","HorsePower","MaxTorque","FuelEfficiency","overall_length","overall_width","overall_height","interior_length","interior_width","interior_height"
"Honda","Regular","S2000",2009,1122,NA,"2.2",2007,10,386.4,"FR","ABA-AP2","6MT",2400,130,1250,2,1,2,"ベルリナブラック、ニューフォーミュラレッド、グランプリホワイト、バミューダブルー・パール、ニューインディイエロー・パール、ムーンロック・メタリック、シンクロシルバー・メタリック","プラチナホワイト・パール、プレミアムサンセットモーブ・パール","直列4気筒DOHC","F22C","なし",2156,"ハイオク",50,242,22.5,11,4135,1750,1285,800,1350,1055
"Honda","Regular","S2000",2010,42,NA,"2.2",2007,10,386.4,"FR","ABA-AP2","6MT",2400,130,1250,2,1,2,"ベルリナブラック、ニューフォーミュラレッド、グランプリホワイト、バミューダブルー・パール、ニューインディイエロー・パール、ムーンロック・メタリック、シンクロシルバー・メタリック","プラチナホワイト・パール、プレミアムサンセットモーブ・パール","直列4気筒DOHC","F22C","なし",2156,"ハイオク",50,242,22.5,11,4135,1750,1285,800,1350,1055
"Honda","Regular","アコード",2006,11393,NA,"2.0 20A",2005,11,203.7,"FF","ABA-CL7","5AT",2670,150,1370,5,2,4,"ナイトホークブラック・パール、グラファイトパール、ロイヤルブルー・パール、ディープグリーン・パール、アラバスターシルバー・メタリック、ダークモカ・パール、ブルーイッシュシルバー・メタリック","プレミアムホワイト・パール","直列4気筒DOHC","K20A","なし",1998,"レギュラー",65,155,19.2,13.8,4665,1760,1450,1940,1485,1185
"Honda","Regular","アコード",2007,6929,NA,"2.0 20A",2006,10,203.7,"FF","DBA-CL7","5AT",2670,150,1370,5,2,4,"アラバスターシルバー・メタリック、グラファイト・パール、ナイトホークブラック・パール、カーボンブロンズ・パール、ディープグリーン・パール、ブルーイッシュシルバー・メタリック、ロイヤルブルー・パール","プレミアムホワイト・パール","直列4気筒DOHC","K20A","なし",1998,"レギュラー",65,155,19.2,13.8,4665,1760,1450,1940,1485,1185
"Honda","Regular","アコード",2008,3435,NA,"2.0 20A",2006,10,203.7,"FF","DBA-CL7","5AT",2670,150,1370,5,2,4,"アラバスターシルバー・メタリック、グラファイト・パール、ナイトホークブラック・パール、カーボンブロンズ・パール、ディープグリーン・パール、ブルーイッシュシルバー・メタリック、ロイヤルブルー・パール","プレミアムホワイト・パール","直列4気筒DOHC","K20A","なし",1998,"レギュラー",65,155,19.2,13.8,4665,1760,1450,1940,1485,1185
"Honda","Regular","アコード",2009,5106,NA,"2.4 24TL",2008,12,290,"FF","DBA-CU2","5AT",2705,150,1510,5,2,4,"ブランシルバー・メタリック、ブルーイッシュシルバー・メタリック、ポリッシュドメタルメタリック、バスクレッドパール、コバルトブルーパール、クリスタルブラック・パール","プレミアムホワイト・パール","直列4気筒DOHC","K24A","なし",2354,"ハイオク",65,206,23.7,11.2,4730,1840,1440,2015,1530,1165
"Honda","Regular","アコード",2010,2067,NA,"2.4 24TL",2008,12,290,"FF","DBA-CU2","5AT",2705,150,1510,5,2,4,"ブランシルバー・メタリック、ブルーイッシュシルバー・メタリック、ポリッシュドメタルメタリック、バスクレッドパール、コバルトブルーパール、クリスタルブラック・パール","プレミアムホワイト・パール","直列4気筒DOHC","K24A","なし",2354,"ハイオク",65,206,23.7,11.2,4730,1840,1440,2015,1530,1165
"Honda","Regular","アコード",2011,3192,NA,"2.0 20TL",2011,2,249.8,"FF","DBA-CU1","5AT",2705,150,1460,5,2,4,"コバルトブルーパール、クリスタルブラック・パール、アラバスターシルバー・メタリック、グラファイトラスター・メタリック","プレミアムホワイト・パール","直列4気筒SOHC","R20A","なし",1997,"レギュラー",65,156,19.3,13.2,4730,1840,1440,2015,1530,1165
"Honda","Regular","アコード",2012,2267,NA,"2.0 20TL",2012,4,249.8,"FF","DBA-CU1","5AT",2705,150,1460,5,2,4,"コバルトブルーパール、クリスタルブラック・パール、アラバスターシルバー・メタリック、グラファイトラスター・メタリック","ホワイトオーキッド・パール","直列4気筒SOHC","R20A","なし",1997,"レギュラー",65,156,19.3,13.2,4730,1840,1440,2015,1530,1165
"Honda","Regular","アコード",2013,11394,NA,"2.0 20TL",2012,4,249.8,"FF","DBA-CU1","5AT",2705,150,1460,5,2,4,"コバルトブルーパール、クリスタルブラック・パール、アラバスターシルバー・メタリック、グラファイトラスター・メタリック","ホワイトオーキッド・パール","直列4気筒SOHC","R20A","なし",1997,"レギュラー",65,156,19.3,13.2,4730,1840,1440,2015,1530,1165
"Honda","Regular","アコード",2014,7587,NA,"2.0 20TL",2012,4,249.8,"FF","DBA-CU1","5AT",2705,150,1460,5,2,4,"コバルトブルーパール、クリスタルブラック・パール、アラバスターシルバー・メタリック、グラファイトラスター・メタリック","ホワイトオーキッド・パール","直列4気筒SOHC","R20A","なし",1997,"レギュラー",65,156,19.3,13.2,4730,1840,1440,2015,1530,1165
"Honda","Regular","アコード",2015,3108,NA,"2.0 20TL",2012,4,249.8,"FF","DBA-CU1","5AT",2705,150,1460,5,2,4,"コバルトブルーパール、クリスタルブラック・パール、アラバスターシルバー・メタリック、グラファイトラスター・メタリック","ホワイトオーキッド・パール","直列4気筒SOHC","R20A","なし",1997,"レギュラー",65,156,19.3,13.2,4730,1840,1440,2015,1530,1165
"Honda","Regular","アコード",2016,4270,NA,"2.0 ハイブリッド LX",2016,5,385,"FF","DAA-CR7","AT",2775,135,1580,5,2,4,"ルナシルバー・メタリック","ディープオーロラ・メタリック、ホワイトオーキッド・パール、プレミアムスパークルブラック・パール、プレミアムディープロッソ・パール","直列4気筒DOHC","LFA","なし",1993,"レギュラー",60,145,17.8,31.6,4945,1850,1465,2050,1595,1195
"Honda","Regular","インスパイア",2006,3171,NA,"3.0 30TE",2005,11,283.5,"FF","DBA-UC1","5AT",2740,155,1540,5,2,4,"ナイトホークブラック・パール、アラバスタシルバー・メタリック、ロイヤルルビーレッド・パール、カーボンブロンズ・パール、ロイヤルブルー・パール","プレミアムホワイト・パール","V型6気筒SOHC","J30A","なし",2997,"レギュラー",65,250,30.2,11.4,4805,1820,1455,1950,1500,1190
"Honda","Regular","インスパイア",2007,1646,NA,"3.0 30TE",2005,11,283.5,"FF","DBA-UC1","5AT",2740,155,1540,5,2,4,"ナイトホークブラック・パール、アラバスタシルバー・メタリック、ロイヤルルビーレッド・パール、カーボンブロンズ・パール、ロイヤルブルー・パール","プレミアムホワイト・パール","V型6気筒SOHC","J30A","なし",2997,"レギュラー",65,250,30.2,11.4,4805,1820,1455,1950,1500,1190
"Honda","Regular","インスパイア",2008,5779,NA,"3.5 35TL",2007,12,330,"FF","DBA-CP3","5AT",2800,145,1600,5,2,4,"ポリッシュドメタルメタリック、アラバスターシルバー・メタリック、カーボンブロンズ・パール、ロイヤルブルー・パール、バスクレッドパール","プレミアムブラキッシュ・パール、プレミアムホワイト・パール","V型6気筒SOHC","J35A","なし",3471,"レギュラー",70,280,34.9,9.8,4940,1845,1475,1920,1525,1220
"Honda","Regular","インスパイア",2009,1334,NA,"3.5 35TL",2009,8,330,"FF","DBA-CP3","5AT",2800,145,1600,5,2,4,"ポリッシュドメタルメタリック、アラバスターシルバー・メタリック、ロイヤルブルー・パール、バスクレッドパール","プレミアムブラキッシュ・パール、プレミアムホワイト・パール","V型6気筒SOHC","J35A","なし",3471,"レギュラー",70,280,34.9,9.8,4940,1845,1475,1920,1525,1220
"Honda","Regular","インスパイア",2010,1076,NA,"3.5",2010,8,368,"FF","DBA-CP3","5AT",2800,145,1600,5,2,4,"ポリッシュドメタルメタリック、アラバスターシルバー・メタリック、ダークアンバー・メタリック","プレミアムブラキッシュ・パール、プレミアムホワイト・パール","V型6気筒SOHC","J35A","なし",3471,"レギュラー",70,280,34.9,9.6,4960,1845,1475,1920,1525,1220
"Honda","Regular","インスパイア",2011,989,NA,"3.5",2010,8,368,"FF","DBA-CP3","5AT",2800,145,1600,5,2,4,"ポリッシュドメタルメタリック、アラバスターシルバー・メタリック、ダークアンバー・メタリック","プレミアムブラキッシュ・パール、プレミアムホワイト・パール","V型6気筒SOHC","J35A","なし",3471,"レギュラー",70,280,34.9,9.6,4960,1845,1475,1920,1525,1220
"Honda","Regular","インスパイア",2012,627,NA,"3.5",2010,8,368,"FF","DBA-CP3","5AT",2800,145,1600,5,2,4,"ポリッシュドメタルメタリック、アラバスターシルバー・メタリック、ダークアンバー・メタリック","プレミアムブラキッシュ・パール、プレミアムホワイト・パール","V型6気筒SOHC","J35A","なし",3471,"レギュラー",70,280,34.9,9.6,4960,1845,1475,1920,1525,1220
"Honda","Regular","インテグラ",2006,1842,NA,"2.0 タイプS",2004,9,210,"FF","ABA-DC5","5AT",2570,145,1230,4,2,3,"サテンシルバー・メタリック、ナイトホークブラック・パール、ビビッドブルー・パール、ミラノレッド、ブレイズオレンジ・メタリック、モントレーブルーパール、ムーンストーンシルバーメタリック","プレミアムホワイト・パール","直列4気筒DOHC","K20A","なし",1998,"レギュラー",50,160,19.5,13.8,4385,1725,1395,1770,1430,1135
"Honda","Regular","インテグラ",2007,88,NA,"2.0 タイプS",2004,9,210,"FF","ABA-DC5","5AT",2570,145,1230,4,2,3,"サテンシルバー・メタリック、ナイトホークブラック・パール、ビビッドブルー・パール、ミラノレッド、ブレイズオレンジ・メタリック、モントレーブルーパール、ムーンストーンシルバーメタリック","プレミアムホワイト・パール","直列4気筒DOHC","K20A","なし",1998,"レギュラー",50,160,19.5,13.8,4385,1725,1395,1770,1430,1135
"Honda","Regular","ヴェゼル",2014,96029,NA,"1.5 G",2013,12,187,"FF","DBA-RU1","CVT",2610,185,1180,5,2,5,"アラバスターシルバー・メタリック、クリスタルブラック・パール","ホワイトオーキッド・パール、モルフォブルー・パール、プレミアムディープロッソ・パール","直列4気筒DOHC","L15B","なし",1496,"レギュラー",40,131,15.8,20.6,4295,1770,1605,1930,1485,1265
"Honda","Regular","ヴェゼル",2015,71021,NA,"1.5 G",2015,4,193.1,"FF","DBA-RU1","CVT",2610,185,1180,5,2,5,"アラバスターシルバー・メタリック、クリスタルブラック・パール","ホワイトオーキッド・パール、ティンテッドシルバー・メタリック、ルーセブラック・メタリック、モルフォブルー・パール、プレミアムディープロッソ・パール、ミスティグリーン・パール","直列4気筒DOHC","L15B","なし",1496,"レギュラー",40,131,15.8,20.6,4295,1770,1605,1930,1485,1265
"Honda","Regular","ヴェゼル",2016,73889,NA,"1.5 G",2016,2,192,"FF","DBA-RU1","CVT",2610,185,1180,5,2,5,"クリスタルブラック・パール、シナモンブロンズ・メタリック、ルナシルバー・メタリック","ホワイトオーキッド・パール、ルーセブラック・メタリック、モルフォブルー・パール、ミスティグリーン・パール、プレミアムクリスタルレッド・メタリック","直列4気筒DOHC","L15B","なし",1496,"レギュラー",40,131,15.8,20.6,4295,1770,1605,1930,1485,1265
"Honda","Regular","エディックス",2006,7991,NA,"2.0 20X",2005,12,201.6,"FF","DBA-BE3","5AT",2680,155,1440,6,2,5,"ナイトホークブラック・パール、ビビッドブルー・パール、ミラノレッド、アラバスタシルバー・メタリック、ミスティパープル・パール、スパークルグレー・パール","プレミアムホワイト・パール","直列4気筒DOHC","K20A","なし",1998,"レギュラー",58,156,19.2,13,4285,1795,1610,1875,1535,1230
"Honda","Regular","エディックス",2007,3836,NA,"2.0 20X",2006,11,199.5,"FF","DBA-BE3","5AT",2680,155,1430,6,2,5,"アラバスターシルバー・メタリック、ブラックアメジスト・パール、ダークルビーレッド・パール、ナイトシェイド・メタリック","プレミアムホワイト・パール","直列4気筒DOHC","K20A","なし",1998,"レギュラー",58,156,19.2,13,4285,1795,1610,1875,1535,1230
"Honda","Regular","エディックス",2008,1595,NA,"2.0 20X",2006,11,199.5,"FF","DBA-BE3","5AT",2680,155,1430,6,2,5,"アラバスターシルバー・メタリック、ブラックアメジスト・パール、ダークルビーレッド・パール、ナイトシェイド・メタリック","プレミアムホワイト・パール","直列4気筒DOHC","K20A","なし",1998,"レギュラー",58,156,19.2,13,4285,1795,1610,1875,1535,1230
